id,SMILES,InChIKey,pSat_Pa,ChemPot_kJmol,FreeEnergy_kJmol,HeatOfVap_kJmol,MW,NumOfAtoms,NumOfC,NumOfO,NumOfN,NumHBondDonors,NumOfConf,NumOfConfUsed,parentspecies,C=C (non-aromatic),C=C-C=O in non-aromatic ring,hydroxyl (alkyl),aldehyde,ketone,carboxylic acid,ester,ether (alicyclic),nitrate,nitro,aromatic hydroxyl,carbonylperoxynitrate,peroxide,hydroperoxide,carbonylperoxyacid,nitroester
108649,CC(=O)C(=O)CC(ON(=O)(=O))(C(ON(=O)(=O))(C)C)CC(=O),PTDBOXJNDURKSP-UHFFFAOYSA-N,0.0039938807799999,11.8174988,-3088627.6014932003,95.79297288,306.069930028,35,10,9,2,0,67.0,40.0,apin,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0
43765,C(=O)(OON(=O)(=O))C1(C(=O))OC1(N(=O)(=O))C(OO)=CC(=O),ZBFAKBWKZSMXFQ-UHFFFAOYSA-N,0.000192777468,7.412374400000001,-3364814.6512549603,111.98111992,307.976423568,25,7,12,2,1,69.0,40.0,toluene,1,0,0,2,0,0,0,1,0,1,0,1,0,1,0,0
23489,C(=O)(O)C=CC(OO)(C(=O)(OO))OC(=O)C(=O),MQJPRAUXRXWDQG-UHFFFAOYSA-N,5.62395615e-07,11.90486072,-2685815.7967399205,134.71572071999998,249.99609639200003,23,7,10,0,3,192.0,37.0,toluene,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0
60991,C(O)C1(O)C(=O)OOC1C(O)C(=O)(OON(=O)(=O)),LZBYGADESOMBSY-UHFFFAOYSA-N,0.000615869044,10.202684,-2928497.7702662405,113.12703384,269.00191004400006,25,6,11,1,3,205.0,40.0,toluene,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0
37164,C(=O)(OO)CC1(OO)OC1(OO)C(=O)(OON(=O)(=O)),SFUYXWCIXJPVPZ-UHFFFAOYSA-N,0.000163657375,13.95230112,-3219922.114366,113.55070568,286.97608922,24,5,13,1,3,179.0,19.0,toluene,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0
113718,CC(=O)C(O)(OO)C(ON(=O)(=O))C1OC1(OO)C(=O),ZJGRKSKHENFWOS-UHFFFAOYSA-N,0.00222620616,10.990740400000002,-3031559.0191218406,105.19316568,283.01756010800005,28,7,11,1,3,251.0,31.0,toluene,0,0,1,1,1,0,0,1,1,0,0,0,0,2,0,0
79152,C1(=O)C(O)(O)C(OO)OC(=O)C(OO)C1(O),BPVBMULVGICYFF-UHFFFAOYSA-N,3.57493492e-08,6.44854816,-2588876.2012540004,149.13248768000005,240.01174645600005,24,6,10,0,5,246.0,28.0,toluene,0,0,3,0,1,0,1,0,0,0,0,0,0,2,0,0
133273,CC(O)(C(=O)(O))C(=O)C(N(=O)(=O))C(=O)(OON(=O)(=O)),YRJHCGQLBZUOER-UHFFFAOYSA-N,0.0271287378,15.127586720000002,-3070775.17837168,94.73237072,281.997159012,25,6,11,2,2,80.0,7.0,toluene,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0
16038,C(=O)(O)C(OO)(C(=O))C(=O)OC(=O),BFXKTXPZEICEPK-UHFFFAOYSA-N,0.0043654405999999,17.744636879999998,-2087464.73901624,97.81848912,191.990617088,17,5,8,0,2,101.0,11.0,toluene,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0
71492,C(OO)C(=O)C1(C(=O))OC1(ON(=O)(=O))C(=O),CFJAYGUZPKKFJS-UHFFFAOYSA-N,0.140781993,15.17888256,-2530061.31543928,82.38183031999999,234.99643074,21,6,9,1,1,82.0,40.0,toluene,0,0,0,2,1,0,0,1,1,0,0,0,0,1,0,0
96081,C1(ON(=O)(=O))OC1(OO)C(=O)C(C(=O)(OON(=O)(=O)))C(=O),MQMGBYOIEGZFNG-UHFFFAOYSA-N,0.0472213871,14.45036448,-3462323.2715358404,94.59823168,311.97133818799995,25,6,13,2,1,105.0,40.0,toluene,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0
141474,CC(ON(=O)(=O))(C(OO))C(ON(=O)(=O))(C(=O)(OO))CC(=O)C,XVRDHNJOICCLLI-UHFFFAOYSA-N,1.05746424e-05,12.39204568,-3477690.8463872,120.95960736,328.039023824,34,8,12,2,2,427.0,40.0,apin,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0
125650,CC(=O)CC(=O)C(=O)CC(OO)C(O),BIWZAKCZAJWBHP-UHFFFAOYSA-N,0.000245349729,8.22980248,-2005185.5574878403,110.91537144,204.063388104,26,8,6,0,2,480.0,40.0,decane,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0
16034,C(=O)(O)C(OO)(C(=O))C(=O)C(O)C(ON(=O)(=O))C(=O),ZFKTWFDIIVHBOB-UHFFFAOYSA-N,6.9010851e-08,12.96512816,-3028704.855364,142.32486863999998,281.001910044,26,7,11,1,3,602.0,13.0,toluene,0,0,1,2,1,1,0,0,1,0,0,0,0,1,0,0
9489,C(=O)(O)C(O)(C(=O)(O))C(OO)C(=O)(OON(=O)(=O)),YPLGYIZZLQCKRW-UHFFFAOYSA-N,2.08053178e-06,13.10190312,-3022924.07080072,132.97873312000002,270.98117460000003,23,5,12,1,4,630.0,13.0,toluene,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0
36499,C(=O)(OO)CC(=O)C(=O)C(O)C(=O),PBWTUSGEHMGSQK-UHFFFAOYSA-N,1.89673156e-06,15.673180320000002,-1993075.87436152,127.74007224,190.011352532,19,6,7,0,2,51.0,1.0,toluene,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0
11119,C(=O)(O)C(O)C(=O)C1(C)OC1(OO)C(=O)(OON(=O)(=O)),CNOGWNKOPPXOOO-UHFFFAOYSA-N,1.64675345e-05,11.90122064,-3226145.13618144,127.03155368000002,296.996824664,27,7,12,1,3,202.0,6.0,toluene,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
32909,C(=O)(OO)C(OO)(C(=O))C(ON(=O)(=O))C(=O)C(=O)C(=O),ZSPPGXYRYGWNRQ-UHFFFAOYSA-N,0.000496403221,16.50052448,-3222829.92248488,107.37173264,294.9811746,25,7,12,1,2,376.0,40.0,toluene,0,0,0,2,2,0,0,0,1,0,0,0,0,1,1,0
87685,C1(O)(O)C(N(=O)(=O))(OO)OOC1(C(OO))C(OO)C(=O),QENQFIGXBUIMMX-UHFFFAOYSA-N,2.45886471e-10,8.03528832,-3326367.8307372,158.67363944000002,303.007389348,29,6,13,1,5,766.0,5.0,toluene,0,0,2,1,0,0,0,0,0,1,0,0,1,3,0,0
24291,C(=O)(O)CC(=O)OC(=O)C(=O)C(=O)(O),SKEAXSNKTZGUFO-UHFFFAOYSA-N,5.63828468e-05,15.61472984,-2187902.86643496,116.35524088,203.990617088,18,6,8,0,2,51.0,13.0,toluene,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0
62124,C(ON(=O)(=O))C(=O)C(=O)C(=O)C(=O)OC(=O),NGFITSKLODZAGY-UHFFFAOYSA-N,1.5699999999999998,19.26723632,-2527236.8569936003,77.22643104000001,232.980780676,19,6,9,1,0,20.0,20.0,toluene,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0
19510,C(=O)(O)C1(O)C(OO)OOC1(O)C(=O),RZOFCLILTKXLAQ-UHFFFAOYSA-N,0.0012312078199999,12.796094560000002,-2288004.8722555204,105.79595456,210.001181772,20,5,9,0,4,108.0,2.0,toluene,0,0,2,1,0,1,0,0,0,0,0,0,1,1,0,0
100556,C12OOC(C1(O))C(=O)C(OO)(C)C2(=O),NDSZFWWQRJMFGN-UHFFFAOYSA-N,0.0001894784669999,13.52494736,-2096078.69194168,110.57671848,204.027002596,22,7,7,0,2,6.0,4.0,toluene,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0
15038,C(=O)(O)C(ON(=O)(=O))C(OO)(C(=O)(OON(=O)(=O)))C(=O)C(=O),ASODNMINXGHCJM-UHFFFAOYSA-N,0.0034956419,14.2891968,-3660038.74708736,99.92969368,327.966252808,26,6,14,2,2,402.0,40.0,toluene,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0
55059,C(O)C(=O)C(N(=O)(=O))(OO)OC(=O)C(=O)C(OO),ZJEUQOUJNPNVQN-UHFFFAOYSA-N,3.02919191e-06,12.64580528,-2928448.6345836003,133.16613448,269.00191004400006,25,6,11,1,3,732.0,40.0,toluene,0,0,1,0,2,0,1,0,0,1,0,0,0,2,0,0
89483,C1(O)(OO)C(C(=O)(O))OOC1C(OO)C(=O)C(ON(=O)(=O)),WXMITYHYJVSDNA-UHFFFAOYSA-N,4.14907775e-07,13.512813760000002,-3426704.4897544,127.99341344,315.007389348,30,7,13,1,4,527.0,9.0,toluene,0,0,1,0,1,1,0,0,1,0,0,0,1,2,0,0
125627,CC(=O)CC(=O)C(=O)CC(ON(=O)(=O))C(=O)(OO),JSHYQPMOAAUSTN-UHFFFAOYSA-N,0.00405704751,13.07223856,-2736834.48288968,102.10273776,263.02773086800005,27,8,9,1,1,115.0,40.0,decane,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0
71597,C(OO)C(=O)C1(O)OC1C(OO)=CC(=O)(OON(=O)(=O)),BUXFKKAGDSIHJG-UHFFFAOYSA-N,9.02683945e-07,11.97862464,-3225823.63795616,134.99224128,296.996824664,27,7,12,1,3,269.0,21.0,toluene,1,0,1,0,1,0,0,1,0,0,0,1,0,2,0,0
35039,C(=O)(OO)C1(OO)OC1C(OO)(C)C(=O)C(=O),WMZYJRIKIQLIDR-UHFFFAOYSA-N,9.17391397e-05,11.44098064,-2688598.54924096,110.8416912,252.01174645600005,25,7,10,0,3,288.0,40.0,toluene,0,0,0,1,1,0,0,1,0,0,0,0,0,2,1,0
164706,CCC(=O)CC(OO)CCC(OO)CC,MMKHRMHOSPFROD-UHFFFAOYSA-N,0.0001094159039999,0.30216848,-2020250.74152144,117.94198104,220.13107374,35,10,5,0,2,221.0,40.0,decane,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
22652,C(=O)(O)C1OOC(O)(C1(O)(N(=O)(=O)))C(=O)C(=O)C(=O)(OO),OJMLMVNQQDSOPU-UHFFFAOYSA-N,1.13450974e-06,20.02772016,-3420666.3133352,140.17282823999997,310.97608921999995,26,7,13,1,4,217.0,19.0,toluene,0,0,2,0,2,1,0,0,0,1,0,0,1,0,1,0
48899,C(=O)C(=O)OC(OO)C(ON(=O)(=O))(C(ON(=O)(=O)))C(=O)C(=O),QYZZELPNBIQGSU-UHFFFAOYSA-N,0.0364460675,20.085501200000003,-3565795.26726968,93.2973424,325.98698825199995,28,7,13,2,1,253.0,40.0,toluene,0,0,0,2,1,0,1,0,2,0,0,0,0,1,0,0
115447,CC(=O)C(ON(=O)(=O))(C(=O)C(=O)(OON(=O)(=O)))OOC(=O),XYMIMNLGBXUHER-UHFFFAOYSA-N,19.107000000000003,12.992951760000002,-3462416.86636064,68.90562656,311.97133818799995,25,6,13,2,0,48.0,40.0,toluene,0,0,0,1,2,0,0,0,1,0,0,1,1,0,0,0
56964,C(O)C(=O)C1OC1C(O)C(=O)(O),NPTHVQVGPPDWCM-UHFFFAOYSA-N,1.51834968e-07,8.33942328,-1798826.22433112,138.30375176,176.032087976,20,6,6,0,3,75.0,2.0,toluene,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0
2298,C(=O)(N(=O)(=O))C1(OO)OC1CC(=O)C(=O)(O),RLDBCZYLWIGURK-UHFFFAOYSA-N,0.000298842484,15.28348256,-2530271.2580156,110.26312768,234.99643074,21,6,9,1,2,91.0,36.0,toluene,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
72699,C(OO)C(C(=O)(OO))C(C(O))(C)C(=O),MRUIUXYBIYKBDJ-UHFFFAOYSA-N,5.94719581e-05,7.020710160000001,-2102499.03559032,121.98728144,208.058302724,26,7,7,0,3,211.0,4.0,apin,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
104762,C2(O)C(OO)C1OC1(C(ON(=O)(=O)))C(O)(OO)C2(=O),OKXZZJLSKLSFRU-UHFFFAOYSA-N,4.1397566e-08,15.21557624,-3031562.4392908,142.94945616,283.01756010800005,28,7,11,1,4,146.0,1.0,toluene,0,0,2,0,1,0,0,1,1,0,0,0,0,2,0,0
127772,CC(=O)CC(OO)C(=O)CC(=O)C(ON(=O)(=O)),HVIGGFZDBQWRQV-UHFFFAOYSA-N,0.000133357495,13.83297344,-2542367.6522976803,112.79670704,249.048466312,28,8,8,1,1,319.0,40.0,decane,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0
21392,C(=O)(O)C1OC1(C)C=C(OO)C(=O)(OON(=O)(=O)),VJKJLUAPNJRNLE-UHFFFAOYSA-N,0.000615956626,5.998851840000001,-2830892.97338152,112.87331608,265.006995424,25,7,10,1,2,103.0,40.0,toluene,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
26515,C(=O)(OO)C(=O)C(=O)OOC(C(=O)(O))(C)C(=O),ZSISEWWVJSCQNP-UHFFFAOYSA-N,7.25859684e-06,14.01648368,-2685829.87531416,125.92927888,249.996096392,23,7,10,0,2,123.0,37.0,toluene,0,0,0,1,2,1,0,0,0,0,0,0,1,0,1,0
119213,CC(=O)C(ON(=O)(=O))CC(OO)(C(=O)C)CC(=O),XPMSBXMJSSAJNM-UHFFFAOYSA-N,4.73814026e-05,10.679074239999998,-2645619.12587648,116.23461616000002,263.064116376,31,9,8,1,1,281.0,40.0,apin,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0
35236,C(=O)(OO)C1OC1(C)C(ON(=O)(=O))C(=O)C(=O),IRZIWUJSWKEPDF-UHFFFAOYSA-N,0.0362071864,16.45621592,-2633415.0042636003,85.80187376,249.012080804,24,7,9,1,1,49.0,24.0,toluene,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0
115979,CC(=O)C(ON(=O)(=O))(C)C(C(=O)(O))C(OO),CJKQUGFOWHZHEH-UHFFFAOYSA-N,0.000111830949,9.762318,-2442337.26710128,112.76210536,237.048466312,27,7,8,1,2,277.0,40.0,apin,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
62016,C(O)CCC(OO)C(=O)CCC(=O)(OON(=O)(=O)),LCZFYHZWMJTHHF-UHFFFAOYSA-N,9.78369433e-06,4.1204868800000005,-2742988.4089994403,129.26200224,267.05903099600005,31,8,9,1,2,381.0,40.0,decane,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
129210,CC(=O)CCCC(ON(=O)(=O))C(=O)CC(=O)(OON(=O)(=O)),IBZFFQNQRGYUAS-UHFFFAOYSA-N,0.00109281168,14.94528984,-3182876.8328046403,104.31603192,308.049194584,33,9,10,2,0,133.0,40.0,decane,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0
159080,CC1(C)C(ON(=O)(=O))C(ON(=O)(=O))C(=O)C(O)(C1(=O))C(OO),HISYXWOALSXUHW-UHFFFAOYSA-N,5.7699755e-05,11.34558544,-3380374.26589056,117.3331672,324.04410920399994,34,9,11,2,2,100.0,22.0,apin,0,0,1,0,2,0,0,0,2,0,0,0,0,1,0,0
39580,C(=O)(OON(=O)(=O))C(O)(N(=O)(=O))C(=O)C(=O)OOC(=O),QELPJKYBRCZBCK-UHFFFAOYSA-N,1.852,16.820474960000002,-3359262.9483484,78.56296800000001,297.95568812399995,22,5,13,2,1,57.0,19.0,toluene,0,0,1,1,2,0,0,0,0,1,0,1,1,0,0,0
79,C(=O)(N(=O)(=O))C(=O)C(O)(C1(=O))OOC1C(=O),NABGTGXBGFIRDF-UHFFFAOYSA-N,0.571298774,18.429390320000003,-2527039.0427454403,77.0094488,232.980780676,19,6,9,1,1,16.0,9.0,toluene,0,0,1,1,2,0,0,0,0,1,0,0,1,0,0,0
9160,C(=O)(O)C(N(=O)(=O))=CC1(C(OO))OC1C(=O)(O),CMELSEMFLMYZGK-UHFFFAOYSA-N,4.42672681e-08,8.79430776,-2633597.4536504,145.66826120000002,249.012080804,24,7,9,1,3,262.0,40.0,toluene,1,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0
4045,C(=O)(O)C(=O)C(O)(O)C(O)(OO)C(ON(=O)(=O))C(=O)(OON(=O)(=O)),IGYXMGAENTVPFR-UHFFFAOYSA-N,5.61028931e-08,18.167053520000003,-4058503.61152536,145.46571376000003,361.9717321119999,30,6,16,2,5,1058.0,1.0,toluene,0,0,3,0,1,1,0,0,1,0,0,1,0,1,0,0
14114,C(=O)(O)C(ON(=O)(=O))C(C)(C)C(O)C(=O),BOHHSWDVLXVUFB-UHFFFAOYSA-N,0.000123849558,6.89368392,-2244928.96718992,112.18132432,221.053551692,26,7,7,1,2,159.0,40.0,apin,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
24545,C(=O)(O)CC(C)C(OO)(C)C(=O)(OO),UHAZXQMTCBHZPO-UHFFFAOYSA-N,3.5088482200000003e-09,7.356057760000001,-2102590.6958172,151.69422536000002,208.058302724,26,7,7,0,3,194.0,2.0,apin,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
38365,C(=O)(OON(=O)(=O))C(=O)C1OOC(OO)(C1(O))C(O)C(=O),RAUBAYPEAUDKIT-UHFFFAOYSA-N,6.25022511e-07,14.029705120000004,-3423484.02441144,138.49684336,312.99173928399995,28,7,13,1,3,257.0,13.0,toluene,0,0,2,1,1,0,0,0,0,0,0,1,1,1,0,0
23000,C(=O)(O)C1OOC(OO)C=C(C1(=O))C(OO),VKQUSAYXKZMNHZ-UHFFFAOYSA-N,9.26465242e-08,5.133224080000001,-2491121.98389688,142.92782488,236.016831836,24,7,9,0,3,247.0,40.0,toluene,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0
142613,CC(ON(=O)(=O))(C)C(C(OO)(C(=O))C(=O))CC(=O)C(=O),VAUOFCXTFYCHQH-UHFFFAOYSA-N,1.34812075e-05,13.9831372,-2943206.61310328,120.01352128,291.059030996,33,10,9,1,1,316.0,40.0,apin,0,0,0,3,1,0,0,0,1,0,0,0,0,1,0,0
52439,C(=O)C1OC1C(C(=O)(O))=CC(=O),MWESSYWXBXMKGP-UHFFFAOYSA-N,0.000790464415,9.87599728,-1698076.1221824,101.11171552,170.021523292,18,7,5,0,1,18.0,13.0,toluene,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0
99881,C12CC(ON(=O)(=O))(C1(C)C)CC(O)C2(OO)C,HLFKBWNHXQPTMA-UHFFFAOYSA-N,0.000876827872,-1.24796168,-2356794.44699832,107.58264808,247.105587264,34,10,6,1,2,17.0,7.0,apin,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
27055,C(=O)(OO)C(=O)C(ON(=O)(=O))(C(ON(=O)(=O)))C(=O)C(=O),GRXBCKVNTMHLFL-UHFFFAOYSA-N,0.0519900163,14.422791920000002,-3264957.21140568,92.2572,295.976423568,24,6,12,2,1,86.0,40.0,toluene,0,0,0,1,2,0,0,0,2,0,0,0,0,0,1,0
25283,C(=O)(O)CC1C(ON(=O)(=O))C(C)C1(C)C(ON(=O)(=O)),TTWPAIMLPBZUQK-UHFFFAOYSA-N,0.000598513,2.97365248,-2791037.64231736,108.80245144,278.075015408,33,9,8,2,1,30.0,26.0,apin,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
116191,CC(=O)C(ON(=O)(=O))(C1(O)(N(=O)(=O)))OOC1(O)C(=O)C(=O),FZQZYZBBEIBAGL-UHFFFAOYSA-N,1.29245579e-05,13.62732984,-3368269.85075496,122.78546312,309.992073632,27,7,12,2,2,90.0,1.0,toluene,0,0,2,1,2,0,0,0,1,1,0,0,1,0,0,0
131316,CC(C(=O)(OO))=C(OO)C(O)OC(=O)C(=O),KWSNNFNVSBSJIX-UHFFFAOYSA-N,0.000375021958,11.332322160000002,-2491336.43883352,113.35112888,236.016831836,24,7,9,0,3,192.0,6.0,toluene,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0
100168,C12OC1C(O)(O)C(=O)C(OO)C2(O)C(ON(=O)(=O)),JHKQOGOCHHTGSP-UHFFFAOYSA-N,2.5098383600000003e-05,8.847988480000001,-2834225.34875824,122.29208583999998,267.022645488,27,7,10,1,4,183.0,40.0,toluene,0,0,3,0,1,0,0,1,1,0,0,0,0,1,0,0
